film_id,nat_title,person_id,person_name,person_role
GB2014_054,Bette Bourne: It Goes with the Shoes,,Bette Bourne,DOC
GB2014_055,Almost Married,,Ben Cookson,DIR
GB2014_055,Almost Married,,Bill Fellows,SUP
GB2014_056,We Are the Freaks,,Justin Edgar,DIR
GB2014_056,We Are the Freaks,,Stephen Boxer,SUP
GB2014_057,Hello Carter,,Anthony Wilcox,DIR
GB2014_057,Hello Carter,,Judy Parfitt,SUP
GB2014_057,Hello Carter,,Kerry Shale,MIN
GB2014_058,We Still Kill the Old Way,,Sacha Bennett,DIR
GB2014_058,We Still Kill the Old Way,,Ian Ogilvy,LEA
GB2014_058,We Still Kill the Old Way,,Christopher Ellison,SUP
GB2014_058,We Still Kill the Old Way,,James Cosmo,SUP
GB2014_058,We Still Kill the Old Way,,Steven Berkoff,SUP
GB2014_058,We Still Kill the Old Way,,Nicky Henson,MIN
GB2014_059,The Last Showing,,Phil Hawkins,DIR
GB2014_059,The Last Showing,,Robert Englund,LEA
GB2014_059,The Last Showing,,Keith Allen,SUP
GB2014_060,Scar Tissue,,Scott Michell,DIR
GB2014_060,Scar Tissue,,Kenneth Colley,SUP
GB2014_061,The Sleeping Room,,John Shackleton,DIR
GB2014_061,The Sleeping Room,,Christopher Adamson,SUP
GB2014_061,The Sleeping Room,,David Sibley,SUP
ES2014_001,Negociador,,Borja Cobeaga,DIR
ES2014_001,Negociador,,Ramón Barea,LEA
ES2014_001,Negociador,,Santi Ugalde,MIN
ES2014_001,Negociador,,Óscar Ladoire,SUP
ES2014_002,Torrente 5: Operación Eurovegas,,Santiago Segura,DIR
ES2014_002,Torrente 5: Operación Eurovegas,,Alec Baldwin,SUP
ES2014_002,Torrente 5: Operación Eurovegas,,Cañita Brava,SUP
ES2014_002,Torrente 5: Operación Eurovegas,,Chus Lampreave,SUP
ES2014_002,Torrente 5: Operación Eurovegas,,Fernando Esteso,SUP
ES2014_002,Torrente 5: Operación Eurovegas,,Andrés Pajares,MIN
ES2014_002,Torrente 5: Operación Eurovegas,,Mary Carmen,MIN
ES2014_002,Torrente 5: Operación Eurovegas,,Chiquito de la Calzada,MIN
ES2014_002,Torrente 5: Operación Eurovegas,,Xavier Deltell,MIN
ES2014_002,Torrente 5: Operación Eurovegas,,Imanol Arias,MIN
ES2014_002,Torrente 5: Operación Eurovegas,,Ricardo Darín,MIN
ES2014_002,Torrente 5: Operación Eurovegas,,Joaquín Sabina,MIN
ES2014_003,Carmina y amén.,,Paco León,DIR
ES2014_003,Carmina y amén.,,Carmina Barrios,LEA
ES2014_003,Carmina y amén.,,Paco Casaus,SUP
ES2014_004,[REC] 4: Apocalipsis,,Jaume Balagueró,DIR
ES2014_004,[REC] 4: Apocalipsis,,Héctor Colomé,SUP
ES2014_004,[REC] 4: Apocalipsis,,Mariano Venancio,SUP
ES2014_004,[REC] 4: Apocalipsis,,María Alfonsa Rosso,MIN
ES2014_004,[REC] 4: Apocalipsis,,Carlos Lasarte,MIN
ES2014_005,Musarañas,,Juanfer Andrés,DIR
ES2014_005,Musarañas,,Esteban Roel,DIR
ES2014_005,Musarañas,,Gracia Olayo,SUP
ES2014_006,"2 francos, 40 pesetas",,Carlos Iglesias,DIR
ES2014_006,"2 francos, 40 pesetas",,Carlos Iglesias,SCR
ES2014_006,"2 francos, 40 pesetas",,Carlos Iglesias,LEA
ES2014_006,"2 francos, 40 pesetas",,Eloísa Vargas,SUP
ES2014_006,"2 francos, 40 pesetas",,Roberto Álvarez,SUP
ES2014_006,"2 francos, 40 pesetas",,Iñaki Guevara,SUP
ES2014_006,"2 francos, 40 pesetas",,Marta Puig,SUP
ES2014_006,"2 francos, 40 pesetas",,Tina Sáinz,SUP
ES2014_007,Las ovejas no pierden el tren,,Álvaro Fernández Armero,DIR
ES2014_007,Las ovejas no pierden el tren,,Kiti Mánver,SUP
ES2014_007,Las ovejas no pierden el tren,,Pepo Oliva,SUP
ES2014_007,Las ovejas no pierden el tren,,Miguel Rellán,SUP
ES2014_007,Las ovejas no pierden el tren,,Petra Martínez,SUP
ES2014_007,Las ovejas no pierden el tren,,Mariano Venancio,MIN
ES2014_008,Magical Girl,,Carlos Vermut,DIR
ES2014_008,Magical Girl,,José Sacristán,SUP
ES2014_009,Loreak,,Jon Garaño,DIR
ES2014_009,Loreak,,José Mari Goenaga,DIR
ES2014_009,Loreak,,Itziar Aizpuru,LEA
ES2014_009,Loreak,,José Ramón Soroiz,SUP
ES2014_009,Loreak,,Mariasun Pagoaga,SUP
ES2014_010,Justi&Cia,,Ignacio Estaregui,DIR
ES2014_010,Justi&Cia,,Álex Angulo,LEA
ES2014_010,Justi&Cia,,Santiago Meléndez,SUP
ES2014_011,A escondidas,,Mikel Rueda,DIR
ES2014_011,A escondidas,,Álex Angulo,SUP
ES2014_011,A escondidas,,Ramón Agirre,SUP
ES2014_011,A escondidas,,Itziar Lazkano,SUP
ES2014_011,A escondidas,,Elena Irureta,MIN
ES2014_011,A escondidas,,Justi Larrinaga,MIN
ES2014_012,Anochece en la India,,Chema Rodríguez,DIR
ES2014_012,Anochece en la India,,Juan Diego,LEA
ES2014_013,Paco de Lucía: La búsqueda,,Curro Sánchez,DIR
ES2014_013,Paco de Lucía: La búsqueda,,Paco de Lucía,DOC
ES2014_013,Paco de Lucía: La búsqueda,,Pepe de Lucía,DOC
ES2014_013,Paco de Lucía: La búsqueda,,Rubén Blades,DOC
ES2014_013,Paco de Lucía: La búsqueda,,John McLaughlin,DOC
ES2014_013,Paco de Lucía: La búsqueda,,Carlos Santana,DOC
ES2014_014,Kamikaze,,Álex Pina,DIR
ES2014_014,Kamikaze,,Eduardo Blanco,LEA
ES2014_014,Kamikaze,,Héctor Alterio,SUP
ES2014_014,Kamikaze,,María Jesús Hoyos,MIN
ES2014_015,Solo química,,Alfonso Albacete,DIR
ES2014_015,Solo química,,José Coronado,SUP
ES2014_015,Solo química,,Bibiana Fernández,SUP
ES2014_016,Lasa y Zabala,,Pablo Malo,DIR
ES2014_016,Lasa y Zabala,,Francesc Orella,LEA
ES2014_016,Lasa y Zabala,,Carlos Olalla,SUP
ES2014_017,Mr. Kaplan,,Álvaro Brechner,DIR
ES2014_017,Mr. Kaplan,,Héctor Noguera,LEA
ES2014_017,Mr. Kaplan,,Rolf Becker,SUP
ES2014_017,Mr. Kaplan,,Nidia Telles,SUP
ES2014_018,Little Galicia,,Alber Ponte,DIR
ES2014_018,Little Galicia,,José Ángel Egido,SUP
ES2014_018,Little Galicia,,Mabel Rivera,SUP
ES2014_018,Little Galicia,,Fermí Reixach,SUP
ES2014_019,Fuego,,Luis Marías,DIR
ES2014_019,Fuego,,José Coronado,LEA
ES2014_020,Murieron por encima de sus posibilidades,,Isaki Lacuesta,DIR
ES2014_020,Murieron por encima de sus posibilidades,,Imanol Arias,SUP
ES2014_020,Murieron por encima de sus posibilidades,,José Coronado,SUP
ES2014_020,Murieron por encima de sus posibilidades,,Ángela Molina,SUP
ES2014_020,Murieron por encima de sus posibilidades,,Josep Maria Pou,SUP
ES2014_020,Murieron por encima de sus posibilidades,,José Sacristán,SUP
ES2014_021,10.000 noches en ninguna parte,,Ramón Salazar,DIR
ES2014_021,10.000 noches en ninguna parte,,Susi Sánchez,SUP
ES2014_022,Another me,,Isabel Coixet,DIR
ES2014_022,Another me,,Geraldine Chaplin,SUP
ES2014_023,Mortadelo y Filemón contra Jimmy el Cachondo,,Javier Fesser,DIR
ES2014_023,Mortadelo y Filemón contra Jimmy el Cachondo,,Janfri Topera,VOI
ES2014_023,Mortadelo y Filemón contra Jimmy el Cachondo,,Ramón Langa,VOI
ES2014_023,Mortadelo y Filemón contra Jimmy el Cachondo,,Mariano Venancio,VOI
ES2014_024,"Pancho, el perro millonario",,Tom Fernández,DIR
ES2014_024,"Pancho, el perro millonario",,César Sarachu,SUP
ES2014_025,Cómo sobrevivir a una despedida,,Manuela Burló Moreno,DIR
ES2014_025,Cómo sobrevivir a una despedida,,Manolo Vieira,MIN
ES2014_025,Cómo sobrevivir a una despedida,,Manel Castillejos,MIN
ES2014_026,Sweet Home,,Rafa Martínez,DIR
ES2014_026,Sweet Home,,José María Blanco,MIN
ES2014_026,Sweet Home,,Mariona Perrier,MIN
ES2014_027,Rastres de sàndal,,María Ripoll,DIR
ES2014_027,Rastres de sàndal,,Rosa Novell,SUP
ES2014_027,Rastres de sàndal,,Gal Soler,SUP
ES2014_027,Rastres de sàndal,,Sunita Shirole,SUP
ES2014_027,Rastres de sàndal,,Saroj Khan,SUP
ES2014_028,La ignorancia de la sangre,,Manuel Gómez Pereira,DIR
ES2014_028,La ignorancia de la sangre,,María Alfonsa Rosso,MIN
ES2014_028,La ignorancia de la sangre,,Algis Arlauskas,SUP
ES2014_029,Por un puñado de besos,,David Menkes,DIR
ES2014_029,Por un puñado de besos,,Mario Pardo,SUP
ES2014_030,A Esmorga,,Ignacio Vilar,DIR
ES2014_030,A Esmorga,,"Antonio Durán ""Morris""",LEA
ES2014_030,A Esmorga,,Patxi Bisquert,SUP
ES2014_030,A Esmorga,,Alfonso Agra,SUP
ES2014_030,A Esmorga,,Mela Casal,MIN
ES2014_031,Messi,,Álex de la Iglesia,DIR
ES2014_031,Messi,,Johan Cruijff,DOC
ES2014_031,Messi,,Pere Gratacós,DOC
ES2014_031,Messi,,Xavier Llorens,DOC
ES2014_031,Messi,,César Luis Menotti,DOC
ES2014_031,Messi,,Alejandro Sabella,DOC
ES2014_031,Messi,,Jorge Valdano,DOC
ES2014_031,Messi,,Ernesto Vecchio,DOC
ES2014_032,Asesinos inocentes,,Gonzalo Bendala,DIR
ES2014_032,Asesinos inocentes,,María Alfonsa Rosso,SUP
ES2014_032,Asesinos inocentes,,Miguel Ángel Solá,SUP
ES2014_032,Asesinos inocentes,,Carlos Álvarez-Nóvoa,SUP
ES2014_032,Asesinos inocentes,,Antonio Estrada,MIN
ES2014_033,Bajo un manto de estrellas,,Luis Fernández de Eribe,SUP
ES2014_033,Bajo un manto de estrellas,,Óscar Parra de Carrizosa,DIR
ES2014_034,La luz con el tiempo dentro,,Antonio Gonzalo,DIR
ES2014_034,La luz con el tiempo dentro,,Carlos Álvarez-Nóvoa,LEA
ES2014_034,La luz con el tiempo dentro,,Teresa Calo,SUP
ES2014_034,La luz con el tiempo dentro,,Teresa Calo,SCR
ES2014_034,La luz con el tiempo dentro,,Tamara Arias de Saavedra,SUP
ES2014_035,La partida,,Antonio Hens,DIR
ES2014_035,La partida,,Mirta Ibarra,SUP
ES2014_036,Stella cadente,,Francesc Orella,SUP
ES2014_036,Stella cadente,,Lluís Miñarro,DIR
ES2014_037,Tres mentiras,,Ana Murugarren,DIR
ES2014_037,Tres mentiras,,Olatz Ganboa,SUP
ES2014_037,Tres mentiras,,Itziar Aizpuru,SUP
ES2014_037,Tres mentiras,,Mariasun Pagoaga,MIN
ES2014_038,Pos eso,,Samuel Ortí Martí,DIR
ES2014_038,Pos eso,,Josema Yuste,VOI
ES2014_038,Pos eso,,Álex Angulo,VOI
ES2014_038,Pos eso,,Concha Goyanes,VOI
ES2014_038,Pos eso,,Mariví Bilbao,VOI
ES2014_038,Pos eso,,José María Íñigo,VOI
ES2014_039,Mai és tan fosc,,Èrika Sánchez,DIR
ES2014_039,Mai és tan fosc,,Arcadi Oliveres,DOC
ES2014_040,Cera,,Víctor Matellano,DIR
ES2014_040,Cera,,Geraldine Chaplin,SUP
ES2014_040,Cera,,Jack Taylor,LEA
ES2014_040,Cera,,Denis Rafter,SUP
ES2014_040,Cera,,Saturnino García,SUP
ES2014_040,Cera,,Lone Fleming,SUP
ES2014_040,Cera,,Antonio Mayans,SUP
ES2014_041,Los tontos y los estúpidos,,Roberto Castón,DIR
ES2014_041,Los tontos y los estúpidos,,Vicky Peña,SUP
ES2014_041,Los tontos y los estúpidos,,Teresa Lozano,MIN
ES2014_042,Neckan,,Gonzalo Tapia,DIR
ES2014_042,Neckan,,Hermann Bonnín,SUP
ES2014_042,Neckan,,Manuel Manquiña,SUP
ES2014_042,Neckan,,Roberto Álvarez,SUP
ES2014_042,Neckan,,Paco Catalá,MIN
ES2014_042,Neckan,,Rafael Calatayud,MIN
ES2014_042,Neckan,,Victoria Salvador,MIN
ES2014_043,Sonata per a violoncel,,Anna Bofarull,DIR
ES2014_043,Sonata per a violoncel,,Juanjo Puigcorbé,SUP
ES2014_043,Sonata per a violoncel,,José María Blanco,SUP
ES2014_043,Sonata per a violoncel,,Fermí Reixach,SUP
ES2014_044,Investigación policial,,Daniel Aguirre,DIR
ES2014_044,Investigación policial,,Antonio Resines,SUP
ES2014_044,Investigación policial,,Iñaki Cano,SUP
ES2014_045,Historias de Lavapiés,,Ramón Luque,DIR
ES2014_045,Historias de Lavapiés,,Ramón G. del Pomar,SUP
ES2014_046,O ouro do tempo,,Xavier Bermúdez,DIR
ES2014_046,O ouro do tempo,,Ernesto Chao,LEA
ES2014_046,O ouro do tempo,,Xosé Manuel Olveira 'Pico',MIN
ES2014_046,O ouro do tempo,,Pilar Pereira,MIN
ES2014_047,1980,,Iñaki Arteta,DIR
ES2014_047,1980,,Florencio Domínguez,DOC
ES2014_047,1980,,Ander Landaburu,DOC
ES2014_047,1980,,Marcelino Oreja,DOC
ES2014_047,1980,,Jesús Pérez-Bilbao,DOC
ES2014_047,1980,,Javier Rupérez,DOC
ES2014_047,1980,,José María Setién,DOC
ES2014_047,1980,,Javier Uranga,DOC
ES2014_048,"Sacromonte, los sabios de la tribu",,Chus Gutiérrez,DIR
ES2014_048,"Sacromonte, los sabios de la tribu",,Curro Albaicín,DOC
ES2014_048,"Sacromonte, los sabios de la tribu",,María Altea Moya,DOC
ES2014_048,"Sacromonte, los sabios de la tribu",,María Guardia Gómez,DOC
ES2014_048,"Sacromonte, los sabios de la tribu",,Raimundo Heredia Heredia,DOC
ES2014_048,"Sacromonte, los sabios de la tribu",,Manuel Santiago Maya,DOC
ES2014_048,"Sacromonte, los sabios de la tribu",,Angustias Ruiz Navarro,DOC
ES2014_049,Paradiso,,Omar A. Razzak,DIR
ES2014_050,Flow,,David Martínez,DIR
ES2014_050,Flow,,Emilio Gutiérrez Caba,SUP
ES2014_050,Flow,,Lluís Homar,SUP
ES2014_050,Flow,,Concha Velasco,SUP
ES2014_051,Zarpazos! Un Viaje Por El Spanish Horror,,Víctor Matellano,DIR
ES2014_051,Zarpazos! Un Viaje Por El Spanish Horror,,Carlos Aguilar,DOC
ES2014_051,Zarpazos! Un Viaje Por El Spanish Horror,,Colin Arthur,DOC
ES2014_051,Zarpazos! Un Viaje Por El Spanish Horror,,Joe Dante,DOC
ES2014_051,Zarpazos! Un Viaje Por El Spanish Horror,,Lone Fleming,DOC
ES2014_051,Zarpazos! Un Viaje Por El Spanish Horror,,José Luis Galicia,DOC
ES2014_051,Zarpazos! Un Viaje Por El Spanish Horror,,Jordi Grau,DOC
ES2014_051,Zarpazos! Un Viaje Por El Spanish Horror,,May Heatherly,DOC
ES2014_051,Zarpazos! Un Viaje Por El Spanish Horror,,José Ramón Larraz,DOC
ES2014_051,Zarpazos! Un Viaje Por El Spanish Horror,,Eugenio Martín,DOC
ES2014_051,Zarpazos! Un Viaje Por El Spanish Horror,,Antonio Mayans,DOC
ES2014_051,Zarpazos! Un Viaje Por El Spanish Horror,,Caroline Munro,DOC
ES2014_051,Zarpazos! Un Viaje Por El Spanish Horror,,Jack Taylor,DOC
ES2014_052,Asmodexia,,Marc Carreté,DIR
ES2014_052,Asmodexia,,Lluís Marco,LEA
ES2014_053,El mal del arriero,,José Camello Manzano,DIR
ES2014_053,El mal del arriero,,Antonio Barbero,LEA
ES2014_053,El mal del arriero,,Denis Rafter,SUP
ES2014_053,El mal del arriero,,Carlos Álvarez-Nóvoa,SUP
ES2014_054,L'Home del metro,,Joan Vall Karsunke,DIR
ES2014_054,L'Home del metro,,Ramón Julibert,DOC
ES2014_055,Haz de tu vida una obra de arte,,Fernando Merinero,DIR
ES2014_055,Haz de tu vida una obra de arte,,Luis Hostalot,LEA
ES2014_056,Hotel Nueva Isla,,Irene Gutiérrez Torres,DIR
ES2014_056,Hotel Nueva Isla,,Javier Labrador Deulofeu,DIR
ES2014_057,L'últim partit. 40 anys de Johan Cruyff a Catalunya,,Jordi Marcos,DIR
ES2014_057,L'últim partit. 40 anys de Johan Cruyff a Catalunya,,Johan Cruijff,DOC
ES2014_057,L'últim partit. 40 anys de Johan Cruyff a Catalunya,,Magda Oranich,DOC
ES2014_057,L'últim partit. 40 anys de Johan Cruyff a Catalunya,,Xavier Folch,DOC
ES2014_057,L'últim partit. 40 anys de Johan Cruyff a Catalunya,,José Carreras,DOC
ES2014_057,L'últim partit. 40 anys de Johan Cruyff a Catalunya,,Vicente del Bosque,DOC
ES2014_058,Cinema en temps de guerra,,Bartomeu Vilà,DIR
ES2014_058,Cinema en temps de guerra,,Juan Mariné,DOC
ES2014_059,La pantalla herida,,Luis María Ferrández,DIR
ES2014_059,La pantalla herida,,Lourdes de Orduña,DOC
ES2014_059,La pantalla herida,,Agustín Díaz Yanes,DOC
ES2014_059,La pantalla herida,,Javier Elorrieta,DOC
ES2014_059,La pantalla herida,,Valentín Fernández-Tubau,DOC
ES2014_059,La pantalla herida,,Jesús García Ciordia,DOC
ES2014_059,La pantalla herida,,Enrique González Macho,DOC
ES2014_059,La pantalla herida,,Antonio Hernández,DOC
ES2014_059,La pantalla herida,,Gil Parrondo,DOC
ES2014_059,La pantalla herida,,Imanol Uribe,DOC
ES2014_060,Huidas,,Mercedes Gaspar,DIR
ES2014_060,Huidas,,Asunción Balaguer,SUP
ES2014_060,Huidas,,Vicente Gil,SUP
ES2014_060,Huidas,,Felipe García Vélez,SUP
ES2014_060,Huidas,,Paca Gabaldón,SUP
ES2014_060,Huidas,,Josele Román,SUP
ES2014_061,Mis Cármenes,,Samuel Domingo,DIR
ES2021_044,Madres paralelas,,Pedro Almodóvar,DIR
ES2021_044,Madres paralelas,,Rossy de Palma,SUP
ES2021_044,Madres paralelas,,Julieta Serrano,SUP
ES2021_044,Madres paralelas,,Adelfa Calvo,SUP
ES2021_044,Madres paralelas,,María Jesús Hoyos,MIN
ES2021_045,El buen patrón,,Fernando León de Aranoa,DIR
ES2021_045,El buen patrón,,Manolo Solo,SUP
ES2021_045,El buen patrón,,Fernando Albizu,SUP
ES2021_045,El buen patrón,,Celso Bugallo,SUP
ES2021_045,El buen patrón,,Francesc Orella,SUP
ES2021_046,Mamá o papá,,Dani de la Orden,DIR
ES2021_046,Mamá o papá,,Pedro Casablanc,SUP
ES2021_047,Pan de limón con semillas de amapola,,Benito Zambrano,DIR
ES2021_047,Pan de limón con semillas de amapola,,Marilú Marini,SUP
ES2021_047,Pan de limón con semillas de amapola,,Miquel Gelabert,MIN
ES2021_048,Las leyes de la frontera,,Daniel Monzón,DIR
ES2021_048,Las leyes de la frontera,,Pep Tosar,SUP
ES2021_048,Las leyes de la frontera,,Pep Cruz,SUP
ES2021_049,Tengamos la fiesta en paz,,Juan Manuel Cotelo,DIR
ES2021_049,Tengamos la fiesta en paz,,Juan Manuel Cotelo,SCR
ES2021_049,Tengamos la fiesta en paz,,Juan Manuel Cotelo,SUP
ES2021_049,Tengamos la fiesta en paz,,Mamen García,SUP
ES2021_049,Tengamos la fiesta en paz,,Santi Rodríguez,SUP
ES2021_050,Chavalas,,Carol Rodríguez Colás,DIR
ES2021_050,Chavalas,,José Mota,SUP
ES2021_050,Chavalas,,Frank Feys,SUP
ES2021_051,"España, la primera globalización",,José Luis López-Linares,DIR
ES2021_051,"España, la primera globalización",,José Luis López-Linares,PRO
ES2021_051,"España, la primera globalización",,Elvira Roca Barea,DOC
ES2021_051,"España, la primera globalización",,José Luis López-Linares,DOC
ES2021_051,"España, la primera globalización",,Antonio Valero,NAR
ES2021_051,"España, la primera globalización",,Fernando García de Cortázar,DOC
ES2021_051,"España, la primera globalización",,Enriqueta Vila,DOC
ES2021_051,"España, la primera globalización",,Alfonso Guerra,DOC
ES2021_052,La hija,,Manuel Martín Cuenca,DIR
ES2021_052,La hija,,Juan Carlos Villanueva,SUP
ES2021_053,Love Gets a Room,,Rodrigo Cortés,DIR
ES2021_053,Love Gets a Room,,Henry Goodman,SUP
ES2021_053,Love Gets a Room,,Ilona Christina Schulz,MIN
ES2021_053,Love Gets a Room,,Anastasia Hille,SUP
ES2021_054,Cuidado con lo que deseas,,Fernando Colomo,DIR
ES2021_054,Cuidado con lo que deseas,,José Sacristán,SUP
ES2021_054,Cuidado con lo que deseas,,Fernando Esteso,MIN
ES2021_054,Cuidado con lo que deseas,,Guillermo Montesinos,MIN
ES2021_054,Cuidado con lo que deseas,,Sonsoles Benedicto,MIN
ES2021_054,Cuidado con lo que deseas,,Rappel,MIN
ES2021_055,A Perfect Enemy,,Kike Maíllo,DIR
ES2021_055,A Perfect Enemy,,Dominique Pinon,SUP
ES2021_056,El refugio,,Macarena Astorga,DIR
ES2021_056,El refugio,,Loles León,LEA
ES2021_056,El refugio,,Carlos Alcántara,LEA
ES2021_056,El refugio,,María Barranco,LEA
ES2021_056,El refugio,,Leo Harlem,SUP
ES2021_056,El refugio,,Antonio Dechent,SUP
ES2021_056,El refugio,,Juan Manuel Lara,MIN
ES2021_057,Sevillanas de Brooklyn,,Vicente Villanueva,DIR
ES2021_057,Sevillanas de Brooklyn,,Manolo Solo,SUP
ES2021_057,Sevillanas de Brooklyn,,María Alfonsa Rosso,SUP
ES2021_057,Sevillanas de Brooklyn,,Adelfa Calvo,MIN
ES2021_057,Sevillanas de Brooklyn,,Luis Centeno,MIN
ES2021_058,Érase una vez en Euskadi,,Manu Gómez,DIR
ES2021_058,Érase una vez en Euskadi,,María Alfonsa Rosso,SUP
ES2021_059,El club del paro,,David Marqués,DIR
ES2021_059,El club del paro,,Antonio Resines,SUP
ES2021_059,El club del paro,,Fernando Colomo,MIN
ES2021_060,El año de la furia,,Rafa Russo,DIR
ES2021_060,El año de la furia,,Miguel Ángel Solá,SUP
ES2021_060,El año de la furia,,Daniel Freire,MIN
ES2021_061,Ama,,Júlia de Paz,DIR
ES2021_061,Ama,,Manuel de Blas,SUP
ES2021_061,Ama,,Chema del Barco,SUP
ES2021_062,Alegría,,Violeta Salama,DIR
ES2021_062,Alegría,,Adelfa Calvo,SUP
ES2021_063,Hombre muerto no sabe vivir,,Ezekiel Montes,DIR
ES2021_063,Hombre muerto no sabe vivir,,Antonio Dechent,LEA
ES2021_063,Hombre muerto no sabe vivir,,Paco Tous,SUP
ES2021_063,Hombre muerto no sabe vivir,,Nancho Novo,SUP
ES2021_063,Hombre muerto no sabe vivir,,Juan Manuel Lara,SUP
ES2021_063,Hombre muerto no sabe vivir,,Juan Fernández,SUP
ES2021_063,Hombre muerto no sabe vivir,,Manuel de Blas,SUP
ES2019_081,Padre no hay más que uno,,Santiago Segura,DIR
ES2019_081,Padre no hay más que uno,,Leo Harlem,SUP
ES2019_082,Lo dejo cuando quiera,,Carlos Therón,DIR
ES2019_082,Lo dejo cuando quiera,,Pedro Casablanc,SUP
ES2019_082,Lo dejo cuando quiera,,Gracia Olayo,SUP
ES2019_082,Lo dejo cuando quiera,,Luis Varela,SUP
ES2019_083,Bajo el mismo techo,,Juana Macías,DIR
ES2019_083,Bajo el mismo techo,,Jordi Sánchez,LEA
ES2019_083,Bajo el mismo techo,,María Alfonsa Rosso,SUP
ES2019_083,Bajo el mismo techo,,Kao Chenmin,MIN
ES2019_084,Los Japón,,Álvaro Díaz Lorenzo,DIR
ES2019_084,Los Japón,,Antonio Dechent,SUP
ES2019_084,Los Japón,,Juan Echanove,NAR
ES2019_084,Los Japón,,Kao Chenmin,MIN
ES2019_085,El silencio de la ciudad blanca,,Daniel Calparsoro,DIR
ES2019_085,El silencio de la ciudad blanca,,Manolo Solo,SUP
ES2019_085,El silencio de la ciudad blanca,,Ramón Barea,SUP
ES2019_085,El silencio de la ciudad blanca,,Pedro Casablanc,SUP
ES2019_085,El silencio de la ciudad blanca,,Ramón Agirre,MIN
ES2019_085,El silencio de la ciudad blanca,,Itziar Aizpuru,MIN
ES2019_085,El silencio de la ciudad blanca,,Txema Blasco,MIN
ES2019_086,Elcano y Magallanes. La primera vuelta al mundo,,Ángel Alonso,DIR
ES2019_086,Elcano y Magallanes. La primera vuelta al mundo,,Kandido Uranga,VOI
ES2019_087,Intemperie,,Benito Zambrano,DIR
ES2019_087,Intemperie,,Kandido Uranga,SUP
ES2019_087,Intemperie,,María Alfonsa Rosso,MIN
ES2019_088,La influencia,,Denis Rovira van Boekholt,DIR
ES2019_088,La influencia,,Emma Suárez,SUP
ES2019_088,La influencia,,Felipe García Vélez,SUP
ES2019_088,La influencia,,Mariana Cordero,SUP
ES2019_089,Litus,,Dani de la Orden,DIR
ES2019_089,Litus,,María Jesús Hoyos,SUP
ES2019_089,Litus,,José Manuel Valdés,SUP
ES2019_090,El asesino de los caprichos,,Gerardo Herrero,DIR
ES2019_090,El asesino de los caprichos,,Ginés García Millán,SUP
ES2019_090,El asesino de los caprichos,,Laura Cepeda,SUP
ES2019_091,Feedback,,Pedro C. Alonso,DIR
ES2019_091,Feedback,,Anthony Head,SUP
ES2019_092,Antes de la quema,,Fernando Colomo,DIR
ES2019_092,Antes de la quema,,Manuel Manquiña,SUP
ES2019_092,Antes de la quema,,María Alfonsa Rosso,SUP
ES2019_092,Antes de la quema,,Sebastián Haro,MIN
ES2019_092,Antes de la quema,,Bruto Pomeroy,MIN
ES2019_093,Ventajas de viajar en tren,,Aritz Moreno,DIR
ES2019_093,Ventajas de viajar en tren,,Ramón Barea,SUP
ES2019_093,Ventajas de viajar en tren,,Manuel Morón,MIN
ES2019_093,Ventajas de viajar en tren,,Paco Sagarzazu,MIN
ES2019_094,70 Binladens,,Koldo Serra,DIR
ES2019_094,70 Binladens,,Fernando Albizu,SUP
ES2019_094,70 Binladens,,Kandido Uranga,MIN
ES2019_094,70 Binladens,,Emma Suárez,LEA
ES2019_095,Madre,,Rodrigo Sorogoyen,DIR
ES2019_095,Madre,,Anne Consigny,SUP
