person_id,person_name,person_nat,,,,,,,,,,,,,,,,,,,,,,,
TBD,Thomas Kruithof,FR,,,,,,,,,,,,,,,,,,,,,,,
TBD,Thomas Lacoste,FR,,,,,,,,,,,,,,,,,,,,,,,
TBD,Théo Légitimus,FR,,,,,,,,,,,,,,,,,,,,,,,
TBD,Ticky Holgado,FR,,,,,,,,,,,,,,,,,,,,,,,
TBD,Tilda Swinton,UK,,,,,,,,,,,,,,,,,,,,,,,
TBD,Tim Roth,UK,,,,,,,,,,,,,,,,,,,,,,,
TBD,Toby Jones,UK,,,,,,,,,,,,,,,,,,,,,,,
TBD,Togo Igawa,JP,,,,,,,,,,,,,,,,,,,,,,,
TBD,Tom Wilkinson,UK,,,,,,,,,,,,,,,,,,,,,,,
TBD,Toni Servillo,IT,,,,,,,,,,,,,,,,,,,,,,,
TBD,Tonie Marshall,FR,,,,,,,,,,,,,,,,,,,,,,,
TBD,Tsilla Chelton,FR,,,,,,,,,,,,,,,,,,,,,,,
TBD,Ulrich Tukur,DE,,,,,,,,,,,,,,,,,,,,,,,
TBD,Valeria Bruni Tedeschi,FR,,,,,,,,,,,,,,,,,,,,,,,
TBD,Valeria Bruni Tedeschi,IT,,,,,,,,,,,,,,,,,,,,,,,
TBD,Valeria Golino,IT,,,,,,,,,,,,,,,,,,,,,,,
TBD,Valériane de Villeneuve,FR,,,,,,,,,,,,,,,,,,,,,,,
TBD,Valérie Bonneton,FR,,,,,,,,,,,,,,,,,,,,,,,
TBD,Valérie Dréville,FR,,,,,,,,,,,,,,,,,,,,,,,
TBD,Valérie Lagrange,FR,,,,,,,,,,,,,,,,,,,,,,,
TBD,Valérie Lemercier,FR,,,,,,,,,,,,,,,,,,,,,,,
TBD,Valérie Mairesse,FR,,,,,,,,,,,,,,,,,,,,,,,
TBD,Valérie Stroh,FR,,,,,,,,,,,,,,,,,,,,,,,
TBD,Vania Vilers,FR,,,,,,,,,,,,,,,,,,,,,,,
TBD,Vernon Dobtcheff,FR,,,,,,,,,,,,,,,,,,,,,,,
TBD,Victor Garrivier,FR,,,,,,,,,,,,,,,,,,,,,,,
TBD,Victor Lanoux,FR,,,,,,,,,,,,,,,,,,,,,,,
TBD,Victoria Abril,ES,,,,,,,,,,,,,,,,,,,,,,,
TBD,Viggo Mortensen,US,,,,,,,,,,,,,,,,,,,,,,,
TBD,Viggo Mortensen,DK,,,,,,,,,,,,,,,,,,,,,,,
TBD,Viktor Zhusti,GR,,,,,,,,,,,,,,,,,,,,,,,
TBD,Viktor Zhusti,AL,,,,,,,,,,,,,,,,,,,,,,,
TBD,Vincent Cassel,FR,,,,,,,,,,,,,,,,,,,,,,,
TBD,Vincent Dieutre,FR,,,,,,,,,,,,,,,,,,,,,,,
TBD,Vincent Elbaz,FR,,,,,,,,,,,,,,,,,,,,,,,
TBD,Vincent Le Port,FR,,,,,,,,,,,,,,,,,,,,,,,
TBD,Vincent Lindon,FR,,,,,,,,,,,,,,,,,,,,,,,
TBD,Vincent Perez,CH,,,,,,,,,,,,,,,,,,,,,,,
TBD,Vincent Schiavelli,US,,,,,,,,,,,,,,,,,,,,,,,
TBD,Volker Marek,DE,,,,,,,,,,,,,,,,,,,,,,,
TBD,Véra Belmont,FR,,,,,,,,,,,,,,,,,,,,,,,
TBD,Véronique Nordey,FR,,,,,,,,,,,,,,,,,,,,,,,
TBD,Véronique Silver,FR,,,,,,,,,,,,,,,,,,,,,,,
TBD,Wilfried Méance,FR,,,,,,,,,,,,,,,,,,,,,,,
TBD,Willem Dafoe,US,,,,,,,,,,,,,,,,,,,,,,,
TBD,William Hurt,US,,,,,,,,,,,,,,,,,,,,,,,
TBD,Wladimir Yordanoff,FR,,,,,,,,,,,,,,,,,,,,,,,
TBD,Xavier Beauvois,FR,,,,,,,,,,,,,,,,,,,,,,,
TBD,Xavier Durringer,FR,,,,,,,,,,,,,,,,,,,,,,,
TBD,Xavier Gayan,FR,,,,,,,,,,,,,,,,,,,,,,,
TBD,Xavier Giannoli,FR,,,,,,,,,,,,,,,,,,,,,,,
TBD,Yamina Benguigui,FR,,,,,,,,,,,,,,,,,,,,,,,
TBD,Yann Gozlan,FR,,,,,,,,,,,,,,,,,,,,,,,
TBD,Yassine Qnia,FR,,,,,,,,,,,,,,,,,,,,,,,
TBD,Ye Ye,FR,,,,,,,,,,,,,,,,,,,,,,,
TBD,Ye Ye,CN,,,,,,,,,,,,,,,,,,,,,,,
TBD,Yolande Moreau,BE,,,,,,,,,,,,,,,,,,,,,,,
TBD,Yolin François Gauvin,FR,,,,,,,,,,,,,,,,,,,,,,,
TBD,Youssouf Djaoro,TD,,,,,,,,,,,,,,,,,,,,,,,
TBD,Yussuf Abu-Warda,IL,,,,,,,,,,,,,,,,,,,,,,,
TBD,Yvan Attal,FR,,,,,,,,,,,,,,,,,,,,,,,
TBD,Yves Afonso,FR,,,,,,,,,,,,,,,,,,,,,,,
TBD,Yves Beneyton,FR,,,,,,,,,,,,,,,,,,,,,,,
TBD,Yves Jacques,CA,,,,,,,,,,,,,,,,,,,,,,,
TBD,Yves Pignot,FR,,,,,,,,,,,,,,,,,,,,,,,
TBD,Yves Rénier,FR,,,,,,,,,,,,,,,,,,,,,,,
TBD,Yvette Petit,FR,,,,,,,,,,,,,,,,,,,,,,,
TBD,Yvon Crenn,FR,,,,,,,,,,,,,,,,,,,,,,,
TBD,Yvonnick Muller,FR,,,,,,,,,,,,,,,,,,,,,,,
TBD,Zabou Breitman,FR,,,,,,,,,,,,,,,,,,,,,,,
TBD,Zinedine Soualem,DZ,,,,,,,,,,,,,,,,,,,,,,,
TBD,Zinedine Soualem,FR,,,,,,,,,,,,,,,,,,,,,,,
TBD,Zoran Boukherma,FR,,,,,,,,,,,,,,,,,,,,,,,
TBD,Édith Scob,FR,,,,,,,,,,,,,,,,,,,,,,,
TBD,Édouard Baer,FR,,,,,,,,,,,,,,,,,,,,,,,
TBD,Édouard Deluc,FR,,,,,,,,,,,,,,,,,,,,,,,
TBD,Élie Semoun,FR,,,,,,,,,,,,,,,,,,,,,,,
TBD,Élisabeth Depardieu,FR,,,,,,,,,,,,,,,,,,,,,,,
TBD,Élisabeth Vogler,FR,,,,,,,,,,,,,,,,,,,,,,,
TBD,Élizabeth Bourgine,FR,,,,,,,,,,,,,,,,,,,,,,,
TBD,Éléonore Hirt,FR,,,,,,,,,,,,,,,,,,,,,,,
TBD,Émilie Carpentier,FR,,,,,,,,,,,,,,,,,,,,,,,
TBD,Émilie Frèche,FR,,,,,,,,,,,,,,,,,,,,,,,
TBD,Émilie Thérond,FR,,,,,,,,,,,,,,,,,,,,,,,
TBD,Émérance Dubas,FR,,,,,,,,,,,,,,,,,,,,,,,
TBD,Éric Berger,FR,,,,,,,,,,,,,,,,,,,,,,,
TBD,Éric Besnard,FR,,,,,,,,,,,,,,,,,,,,,,,
TBD,Éric Cantona,FR,,,,,,,,,,,,,,,,,,,,,,,
TBD,Éric Caravaca,FR,,,,,,,,,,,,,,,,,,,,,,,
TBD,Éric Carrière,FR,,,,,,,,,,,,,,,,,,,,,,,
TBD,Éric Dupond-Moretti,FR,,,,,,,,,,,,,,,,,,,,,,,
TBD,Éric Elmosnino,FR,,,,,,,,,,,,,,,,,,,,,,,
TBD,Éric Fraticelli,FR,,,,,,,,,,,,,,,,,,,,,,,
TBD,Éric Gravel,FR,,,,,,,,,,,,,,,,,,,,,,,
TBD,Éric Gravel,CA,,,,,,,,,,,,,,,,,,,,,,,
TBD,Éric Judor,FR,,,,,,,,,,,,,,,,,,,,,,,
TBD,Éric Lavaine,FR,,,,,,,,,,,,,,,,,,,,,,,
TBD,Éric Ruf,FR,,,,,,,,,,,,,,,,,,,,,,,
TBD,Éric Savin,FR,,,,,,,,,,,,,,,,,,,,,,,
TBD,Éric Viellard,FR,,,,,,,,,,,,,,,,,,,,,,,
TBD,Étienne Chicot,FR,,,,,,,,,,,,,,,,,,,,,,,
TBD,Évelyne Bouix,FR,,,,,,,,,,,,,,,,,,,,,,,
TBD,Évelyne Buyle,FR,,,,,,,,,,,,,,,,,,,,,,,
TBD,Évelyne Leclercq,FR,,,,,,,,,,,,,,,,,,,,,,,
TBD,Alessandro Capitani,IT,,,,,,,,,,,,,,,,,,,,,,,
TBD,Alessandro Genovesi,IT,,,,,,,,,,,,,,,,,,,,,,,
TBD,Alessandro Pondi,IT,,,,,,,,,,,,,,,,,,,,,,,
TBD,Alessandro Rossetto,IT,,,,,,,,,,,,,,,,,,,,,,,
TBD,Alessandro Siani,IT,,,,,,,,,,,,,,,,,,,,,,,
TBD,Amanda Sthers,FR,,,,,,,,,,,,,,,,,,,,,,,
TBD,Andrea Bettinetti,IT,,,,,,,,,,,,,,,,,,,,,,,
TBD,Andrea Fadenti,IT,,,,,,,,,,,,,,,,,,,,,,,
TBD,Andrea Mazzarella,IT,,,,,,,,,,,,,,,,,,,,,,,
TBD,Andrea Segre,IT,,,,,,,,,,,,,,,,,,,,,,,
TBD,Antongiulio Panizzi,IT,,,,,,,,,,,,,,,,,,,,,,,
TBD,Antonio Manetti,IT,,,,,,,,,,,,,,,,,,,,,,,
TBD,Claudio Cupellini,IT,,,,,,,,,,,,,,,,,,,,,,,
TBD,Claudio Norza,IT,,,,,,,,,,,,,,,,,,,,,,,
TBD,Costanza Quatriglio,IT,,,,,,,,,,,,,,,,,,,,,,,
TBD,Damiano Michieletto,IT,,,,,,,,,,,,,,,,,,,,,,,
TBD,Daniele Misischia,IT,,,,,,,,,,,,,,,,,,,,,,,
TBD,Davide Bonacina,IT,,,,,,,,,,,,,,,,,,,,,,,
TBD,Davide Ferrario,IT,,,,,,,,,,,,,,,,,,,,,,,
TBD,Davide Rossi,IT,,,,,,,,,,,,,,,,,,,,,,,
TBD,Domenico Fortunato,IT,,,,,,,,,,,,,,,,,,,,,,,
TBD,Edoardo Falcone,IT,,,,,,,,,,,,,,,,,,,,,,,
TBD,Elisa Polimeni,IT,,,,,,,,,,,,,,,,,,,,,,,
TBD,Elisabetta Pellini,IT,,,,,,,,,,,,,,,,,,,,,,,
TBD,Elisabetta Sgarbi,IT,,,,,,,,,,,,,,,,,,,,,,,
TBD,Elly Senger-Weiss,AT,,,,,,,,,,,,,,,,,,,,,,,
TBD,Elly Senger-Weiss,AT,,,,,,,,,,,,,,,,,,,,,,,
TBD,Fabrizio Maria Cortese,IT,,,,,,,,,,,,,,,,,,,,,,,
TBD,Francesca Zerbetto,IT,,,,,,,,,,,,,,,,,,,,,,,
TBD,Francesco Catarinolo,IT,,,,,,,,,,,,,,,,,,,,,,,
TBD,Francesco Colangelo,IT,,,,,,,,,,,,,,,,,,,,,,,
TBD,Gabriele Mainetti,IT,,,,,,,,,,,,,,,,,,,,,,,
TBD,Gabriele Salvatores,IT,,,,,,,,,,,,,,,,,,,,,,,
TBD,Giada Diano,IT,,,,,,,,,,,,,,,,,,,,,,,
TBD,Gianluca Ansanelli,IT,,,,,,,,,,,,,,,,,,,,,,,
TBD,Gianluca Jodice,IT,,,,,,,,,,,,,,,,,,,,,,,
TBD,Gianluca Leuzzi,IT,,,,,,,,,,,,,,,,,,,,,,,
TBD,Gianluca Matarrese,IT,,,,,,,,,,,,,,,,,,,,,,,
TBD,Giorgia Cecere,IT,,,,,,,,,,,,,,,,,,,,,,,
TBD,Giovanni Piscaglia,IT,,,,,,,,,,,,,,,,,,,,,,,
TBD,Gregory Kershaw,US,,,,,,,,,,,,,,,,,,,,,,,
TBD,Guido Chiesa,IT,,,,,,,,,,,,,,,,,,,,,,,
TBD,Jaco van Dormael,BE,,,,,,,,,,,,,,,,,,,,,,,
TBD,Julia von Heinz,DE,,,,,,,,,,,,,,,,,,,,,,,
TBD,Leandro Picarelli,IT,,,,,,,,,,,,,,,,,,,,,,,
TBD,Leonardo Di Costanzo,IT,,,,,,,,,,,,,,,,,,,,,,,
TBD,Lisa Bosi,IT,,,,,,,,,,,,,,,,,,,,,,,
TBD,Luca Rea,IT,,,,,,,,,,,,,,,,,,,,,,,
TBD,Luca Tornatore,IT,,,,,,,,,,,,,,,,,,,,,,,
TBD,Marco Manetti,IT,,,,,,,,,,,,,,,,,,,,,,,
TBD,Mario Martone,IT,,,,,,,,,,,,,,,,,,,,,,,
TBD,Massimo Paolucci,IT,,,,,,,,,,,,,,,,,,,,,,,
TBD,Michael Dweck,US,,,,,,,,,,,,,,,,,,,,,,,
TBD,Michael Winterbottom,GB,,,,,,,,,,,,,,,,,,,,,,,
TBD,Michela Andreozzi,ITA,,,,,,,,,,,,,,,,,,,,,,,
TBD,Michela Cescon,IT,,,,,,,,,,,,,,,,,,,,,,,
TBD,Michelangelo Frammartino,IT,,,,,,,,,,,,,,,,,,,,,,,
TBD,Mimmo Verdesca,IT,,,,,,,,,,,,,,,,,,,,,,,
TBD,Nunzio Rotondo,IT,,,,,,,,,,,,,,,,,,,,,,,
TBD,Olivier Guerpillon,FR,,,,,,,,,,,,,,,,,,,,,,,
TBD,Otello Cenci,IT,,,,,,,,,,,,,,,,,,,,,,,
TBD,Paola Randi,IT,,,,,,,,,,,,,,,,,,,,,,,
TBD,Paola Settimini,IT,,,,,,,,,,,,,,,,,,,,,,,
TBD,Paolo Costella,IT,,,,,,,,,,,,,,,,,,,,,,,
TBD,Paolo Genovese,IT,,,,,,,,,,,,,,,,,,,,,,,
TBD,Paolo Geremei,IT,,,,,,,,,,,,,,,,,,,,,,,
TBD,Paolo Sorrentino,IT,,,,,,,,,,,,,,,,,,,,,,,
TBD,Paolo Vita,IT,,,,,,,,,,,,,,,,,,,,,,,
TBD,Pietro Belfiore,IT,,,,,,,,,,,,,,,,,,,,,,,
TBD,Pietro Marcello,IT,,,,,,,,,,,,,,,,,,,,,,,
TBD,Renato De Maria,IT,,,,,,,,,,,,,,,,,,,,,,,
TBD,Roberta Lena,IT,,,,,,,,,,,,,,,,,,,,,,,
TBD,Roberto Andò,IT,,,,,,,,,,,,,,,,,,,,,,,
TBD,Sergio Rubini,IT,,,,,,,,,,,,,,,,,,,,,,,
TBD,Silvia Brunelli,IT,,,,,,,,,,,,,,,,,,,,,,,
TBD,Simone Godano,IT,,,,,,,,,,,,,,,,,,,,,,,
TBD,Stefano Giacomuzzi,IT,,,,,,,,,,,,,,,,,,,,,,,
TBD,Stefano Sardo,IT,,,,,,,,,,,,,,,,,,,,,,,
TBD,Susy Laude,IT,,,,,,,,,,,,,,,,,,,,,,,
TBD,Vincenzo Alfieri,IT,,,,,,,,,,,,,,,,,,,,,,,
TBD,Viviana Calò,IT,,,,,,,,,,,,,,,,,,,,,,,
TBD,Volfango De Biasi,IT,,,,,,,,,,,,,,,,,,,,,,,
TBD,Willem Zaeyen,IT,,,,,,,,,,,,,,,,,,,,,,,
TBD,Diego Abatantuono,IT,,,,,,,,,,,,,,,,,,,,,,,
TBD,Stefano Abbati,IT,,,,,,,,,,,,,,,,,,,,,,,
TBD,Antonio Alveario,IT,,,,,,,,,,,,,,,,,,,,,,,
TBD,Jean-Hugues Anglade,FR,,,,,,,,,,,,,,,,,,,,,,,
TBD,Gaetano Aronica,IT,,,,,,,,,,,,,,,,,,,,,,,
TBD,Dario Argento,IT,,,,,,,,,,,,,,,,,,,,,,,
TBD,Mirko Artuso,IT,,,,,,,,,,,,,,,,,,,,,,,
TBD,Antonella Attili,IT,,,,,,,,,,,,,,,,,,,,,,,
TBD,Pupi Avati,IT,,,,,,,,,,,,,,,,,,,,,,,
TBD,Natalino Balasso,IT,,,,,,,,,,,,,,,,,,,,,,,
TBD,Urbano Barberini,IT,,,,,,,,,,,,,,,,,,,,,,,
TBD,Francesco Barilli,IT,,,,,,,,,,,,,,,,,,,,,,,
TBD,Alberto Bellocchio,IT,,,,,,,,,,,,,,,,,,,,,,,
TBD,Letizia Bellocchio,IT,,,,,,,,,,,,,,,,,,,,,,,
TBD,Marco Bellocchio,IT,,,,,,,,,,,,,,,,,,,,,,,
TBD,Maria Luisa Bellocchio,IT,,,,,,,,,,,,,,,,,,,,,,,
TBD,Monica Bellucci,IT,,,,,,,,,,,,,,,,,,,,,,,
TBD,Roberto Benigni,IT,,,,,,,,,,,,,,,,,,,,,,,
TBD,Loredana Bertè,IT,,,,,,,,,,,,,,,,,,,,,,,
TBD,Antonio Bido,IT,,,,,,,,,,,,,,,,,,,,,,,
TBD,Jane Birkin,GB,,,,,,,,,,,,,,,,,,,,,,,
TBD,Claudio Bisio,IT,,,,,,,,,,,,,,,,,,,,,,,
TBD,Roberto Bocchi,IT,,,,,,,,,,,,,,,,,,,,,,,
TBD,Enrica Bonaccorti,IT,,,,,,,,,,,,,,,,,,,,,,,
TBD,Anna Bonaiuto,IT,,,,,,,,,,,,,,,,,,,,,,,
TBD,Barbara Bouchet,IT,,,,,,,,,,,,,,,,,,,,,,,
TBD,Giustina Buonomo,IT,,,,,,,,,,,,,,,,,,,,,,,
TBD,Margherita Buy,IT,,,,,,,,,,,,,,,,,,,,,,,
TBD,Nini Bruschetta,IT,,,,,,,,,,,,,,,,,,,,,,,
TBD,Paolo Calabresi,IT,,,,,,,,,,,,,,,,,,,,,,,
TBD,Elena Callegari,IT,,,,,,,,,,,,,,,,,,,,,,,
TBD,Umberto Cantoni,IT,,,,,,,,,,,,,,,,,,,,,,,
TBD,Alfeo Carnelutti,IT,,,,,,,,,,,,,,,,,,,,,,,
TBD,Ermanno Casari,IT,,,,,,,,,,,,,,,,,,,,,,,
TBD,Maurizio Casagrande,IT,,,,,,,,,,,,,,,,,,,,,,,
TBD,Caterina Caselli,IT,,,,,,,,,,,,,,,,,,,,,,,
TBD,Sergio Castellitto,IT,,,,,,,,,,,,,,,,,,,,,,,
TBD,Antonio Catania,IT,,,,,,,,,,,,,,,,,,,,,,,
TBD,Marina Cicogna,IT,,,,,,,,,,,,,,,,,,,,,,,
TBD,Roberto Citran,IT,,,,,,,,,,,,,,,,,,,,,,,
TBD,Corinne Cléry,FR,,,,,,,,,,,,,,,,,,,,,,,
TBD,Giorgio Colangeli,IT,,,,,,,,,,,,,,,,,,,,,,,
TBD,Claudio Collovà,IT,,,,,,,,,,,,,,,,,,,,,,,
TBD,Marina Confalone,IT,,,,,,,,,,,,,,,,,,,,,,,
TBD,Paolo Conte,IT,,,,,,,,,,,,,,,,,,,,,,,
TBD,Luigi Cozzi,IT,,,,,,,,,,,,,,,,,,,,,,,
TBD,Paola Tiziana Cruciani,IT,,,,,,,,,,,,,,,,,,,,,,,
TBD,Lucio Dalla,IT,,,,,,,,,,,,,,,,,,,,,,,
TBD,Charles Dance,GB,,,,,,,,,,,,,,,,,,,,,,,
TBD,Cristiano De André,IT,,,,,,,,,,,,,,,,,,,,,,,
TBD,Fabrizio De André,IT,,,,,,,,,,,,,,,,,,,,,,,
TBD,Roberto De Francesco,IT,,,,,,,,,,,,,,,,,,,,,,,
TBD,Anna Maria De Luca,IT,,,,,,,,,,,,,,,,,,,,,,,
TBD,Gigi De Luca,IT,,,,,,,,,,,,,,,,,,,,,,,
TBD,Ivano De Matteo,IT,,,,,,,,,,,,,,,,,,,,,,,
TBD,Ruggero Deodato,IT,,,,,,,,,,,,,,,,,,,,,,,
TBD,Christian De Sica,IT,,,,,,,,,,,,,,,,,,,,,,,
TBD,Daria Deflorian,IT,,,,,,,,,,,,,,,,,,,,,,,
TBD,Emilio De Marchi,IT,,,,,,,,,,,,,,,,,,,,,,,
TBD,Johnny Depp,US,,,,,,,,,,,,,,,,,,,,,,,
TBD,Luisa De Santis,IT,,,,,,,,,,,,,,,,,,,,,,,
TBD,Luigi Diberti,IT,,,,,,,,,,,,,,,,,,,,,,,
TBD,Gioele Dix,IT,,,,,,,,,,,,,,,,,,,,,,,
TBD,Cristina Donadio,IT,,,,,,,,,,,,,,,,,,,,,,,
TBD,Lawrence Ferlinghetti,US,,,,,,,,,,,,,,,,,,,,,,,
TBD,Isabella Ferrari,IT,,,,,,,,,,,,,,,,,,,,,,,
TBD,Iaia Forte,IT,,,,,,,,,,,,,,,,,,,,,,,
TBD,Domenico Fortunato,IT,,,,,,,,,,,,,,,,,,,,,,,
TBD,Pippo Franco,IT,,,,,,,,,,,,,,,,,,,,,,,
TBD,Nino Frassica,IT,,,,,,,,,,,,,,,,,,,,,,,
TBD,Roberto Frontali,IT,,,,,,,,,,,,,,,,,,,,,,,
TBD,Cosimo Fusco,IT,,,,,,,,,,,,,,,,,,,,,,,
TBD,Gianfranco Gallo,IT,,,,,,,,,,,,,,,,,,,,,,,
TBD,Alessandro Gassmann,IT,,,,,,,,,,,,,,,,,,,,,,,
TBD,Dori Ghezzi,IT,,,,,,,,,,,,,,,,,,,,,,,
TBD,Massimo Ghini,IT,,,,,,,,,,,,,,,,,,,,,,,
TBD,Marco Giallini,IT,,,,,,,,,,,,,,,,,,,,,,,
TBD,Giancarlo Giannini,IT,,,,,,,,,,,,,,,,,,,,,,,
TBD,Paolo Giovannucci,IT,,,,,,,,,,,,,,,,,,,,,,,
TBD,Giorgio Gobbi,IT,,,,,,,,,,,,,,,,,,,,,,,
TBD,Eric Godon,BE,,,,,,,,,,,,,,,,,,,,,,,
TBD,Valeria Golino,IT,,,,,,,,,,,,,,,,,,,,,,,
TBD,Serena Grandi,IT,,,,,,,,,,,,,,,,,,,,,,,
TBD,Carla Gravina,IT,,,,,,,,,,,,,,,,,,,,,,,
TBD,Paolo Graziosi,IT,,,,,,,,,,,,,,,,,,,,,,,
TBD,Ezio Greggio,IT,,,,,,,,,,,,,,,,,,,,,,,
TBD,Philip Groening,DE,,,,,,,,,,,,,,,,,,,,,,,
TBD,Bernard Guyonnet,FR,,,,,,,,,,,,,,,,,,,,,,,
TBD,Corrado Guzzanti,IT,,,,,,,,,,,,,,,,,,,,,,,
TBD,Alessandro Haber,IT,,,,,,,,,,,,,,,,,,,,,,,
TBD,Roberto Herlitzka,IT,,,,,,,,,,,,,,,,,,,,,,,
TBD,Gianfelice Imparato,IT,,,,,,,,,,,,,,,,,,,,,,,
TBD,Jeremy Irons,GB,,,,,,,,,,,,,,,,,,,,,,,
TBD,Antonino Iuorio,IT,,,,,,,,,,,,,,,,,,,,,,,
TBD,Biagio Izzo,IT,,,,,,,,,,,,,,,,,,,,,,,
TBD,Babak Karimi,CZ,,,,,,,,,,,,,,,,,,,,,,,
TBD,Nicola Lanza,IT,,,,,,,,,,,,,,,,,,,,,,,
TBD,Peppe Lanzetta,IT,,,,,,,,,,,,,,,,,,,,,,,
TBD,Leonardo Larocca,IT,,,,,,,,,,,,,,,,,,,,,,,
TBD,Marisa Laurito,IT,,,,,,,,,,,,,,,,,,,,,,,
TBD,Amanda Lear,FR,,,,,,,,,,,,,,,,,,,,,,,
TBD,Gavino Ledda,IT,,,,,,,,,,,,,,,,,,,,,,,
TBD,Loris Loddi,IT,,,,,,,,,,,,,,,,,,,,,,,
TBD,Gianclaudio Lopez,IT,,,,,,,,,,,,,,,,,,,,,,,
TBD,Mimmo Mancini,IT,,,,,,,,,,,,,,,,,,,,,,,
TBD,Davide Marotta,IT,,,,,,,,,,,,,,,,,,,,,,,
TBD,Neri Marcoré,IT,,,,,,,,,,,,,,,,,,,,,,,
TBD,Ivano Marescotti,IT,,,,,,,,,,,,,,,,,,,,,,,
TBD,Giancarlo Martini,IT,,,,,,,,,,,,,,,,,,,,,,,
TBD,Maurizio Mattioli,IT,,,,,,,,,,,,,,,,,,,,,,,
TBD,Giovanni Mauriello,IT,,,,,,,,,,,,,,,,,,,,,,,
TBD,Pino Mauro,IT,,,,,,,,,,,,,,,,,,,,,,,
TBD,Massimiliano Medda,IT,,,,,,,,,,,,,,,,,,,,,,,
TBD,Marco Messeri,IT,,,,,,,,,,,,,,,,,,,,,,,
TBD,Sandra Milo,IT,,,,,,,,,,,,,,,,,,,,,,,
TBD,Salvatore Misticone,IT,,,,,,,,,,,,,,,,,,,,,,,
TBD,Vincenzo Mollica,IT,,,,,,,,,,,,,,,,,,,,,,,
TBD,Felicity Montagu,GB,,,,,,,,,,,,,,,,,,,,,,,
TBD,Ivana Monti,IT,,,,,,,,,,,,,,,,,,,,,,,
TBD,Nanni Moretti,IT,,,,,,,,,,,,,,,,,,,,,,,
TBD,Gigio Morra,IT,,,,,,,,,,,,,,,,,,,,,,,
TBD,Franco Nero,IT,,,,,,,,,,,,,,,,,,,,,,,
TBD,Maurizio Nicheli,IT,,,,,,,,,,,,,,,,,,,,,,,
TBD,Silvio Orlando,IT,,,,,,,,,,,,,,,,,,,,,,,
TBD,Ugo Pagliai,IT,,,,,,,,,,,,,,,,,,,,,,,
TBD,Marco Paolini,IT,,,,,,,,,,,,,,,,,,,,,,,
TBD,Betty Pedrazzi,IT,,,,,,,,,,,,,,,,,,,,,,,
TBD,Roberto Peroni,IT,,,,,,,,,,,,,,,,,,,,,,,
TBD,Pasquale Lillo Petrolo,IT,,,,,,,,,,,,,,,,,,,,,,,
TBD,Ottavia Piccolo,IT,,,,,,,,,,,,,,,,,,,,,,,
TBD,Antonio Piovanelli,IT,,,,,,,,,,,,,,,,,,,,,,,
TBD,Daniela Piperno,IT,,,,,,,,,,,,,,,,,,,,,,,
TBD,Michele Placido,IT,,,,,,,,,,,,,,,,,,,,,,,
TBD,Massimo Popolizio,IT,,,,,,,,,,,,,,,,,,,,,,,
TBD,Renato Pozzetto,IT,,,,,,,,,,,,,,,,,,,,,,,
TBD,Marcello Prayer,IT,,,,,,,,,,,,,,,,,,,,,,,
TBD,Gigi Proietti,IT,,,,,,,,,,,,,,,,,,,,,,,
TBD,Mario Pupella,IT,,,,,,,,,,,,,,,,,,,,,,,
TBD,Charlotte Rampling,GB,,,,,,,,,,,,,,,,,,,,,,,
TBD,Franco Ravera,IT,,,,,,,,,,,,,,,,,,,,,,,
TBD,Vanessa Redgrave,GB,,,,,,,,,,,,,,,,,,,,,,,
TBD,Ariella Reggio,IT,,,,,,,,,,,,,,,,,,,,,,,
TBD,Jean Reno,FR,,,,,,,,,,,,,,,,,,,,,,,
TBD,Diego Ribon,IT,,,,,,,,,,,,,,,,,,,,,,,
TBD,Elena Sofia Ricci,IT,,,,,,,,,,,,,,,,,,,,,,,
TBD,Tommaso Rignanese,IT,,,,,,,,,,,,,,,,,,,,,,,
TBD,Marcello Romolo,IT,,,,,,,,,,,,,,,,,,,,,,,
TBD,Andrea Roncato,IT,,,,,,,,,,,,,,,,,,,,,,,
TBD,Alessandro Rossellini ,IT,,,,,,,,,,,,,,,,,,,,,,,
TBD,Isabella Rossellini,IT,,,,,,,,,,,,,,,,,,,,,,,
TBD,Renzo Rossellini,IT,,,,,,,,,,,,,,,,,,,,,,,
TBD,Mark Rylance,GB,,,,,,,,,,,,,,,,,,,,,,,
TBD,Vincenzo Salemme,IT,,,,,,,,,,,,,,,,,,,,,,,
TBD,Enzo Salvi,IT,,,,,,,,,,,,,,,,,,,,,,,
TBD,Stefania Sandrelli,IT,,,,,,,,,,,,,,,,,,,,,,,
TBD,Lucia Sardo,IT,,,,,,,,,,,,,,,,,,,,,,,
TBD,Fabio Sartor,IT,,,,,,,,,,,,,,,,,,,,,,,
TBD,Paolo Sassanelli,IT,,,,,,,,,,,,,,,,,,,,,,,
TBD,Greta Scacchi,IT,,,,,,,,,,,,,,,,,,,,,,,
TBD,Renato Scarpa,IT,,,,,,,,,,,,,,,,,,,,,,,
TBD,Nunzia Schiano,IT,,,,,,,,,,,,,,,,,,,,,,,
TBD,Toni Servillo,IT,,,,,,,,,,,,,,,,,,,,,,,
TBD,Achille Sidoti,IT,,,,,,,,,,,,,,,,,,,,,,,
TBD,Emilio Solfrizzi,IT,,,,,,,,,,,,,,,,,,,,,,,
TBD,Tony Sperandeo,IT,,,,,,,,,,,,,,,,,,,,,,,
TBD,Bebo Storti,IT,,,,,,,,,,,,,,,,,,,,,,,
