film_id,nat_title,person_id,person_name,role_class,,,,,,,,,,,,,,,,,,,,,
GB2021_043,Shepherd,TBD,Greta Scacchi,SUP,,,,,,,,,,,,,,,,,,,,,
GB2021_044,Arsène Wenger: Invincible,TBD,Gabriel Clarke,DIR,,,,,,,,,,,,,,,,,,,,,
GB2021_044,Arsène Wenger: Invincible,TBD,Christian Jeanpierre,DIR,,,,,,,,,,,,,,,,,,,,,
GB2021_044,Arsène Wenger: Invincible,TBD,Arsène Wenger,DOC,,,,,,,,,,,,,,,,,,,,,
GB2021_044,Arsène Wenger: Invincible,TBD,Lee Dixon,DOC,,,,,,,,,,,,,,,,,,,,,
GB2021_044,Arsène Wenger: Invincible,TBD,Martin Keown,DOC,,,,,,,,,,,,,,,,,,,,,
GB2021_044,Arsène Wenger: Invincible,TBD,Alex Ferguson,DOC,,,,,,,,,,,,,,,,,,,,,
GB2021_045,The Colour Room,TBD,Claire McCarthy,DIR,,,,,,,,,,,,,,,,,,,,,
GB2021_045,The Colour Room,TBD,Bill Patterson,SUP,,,,,,,,,,,,,,,,,,,,,
GB2021_045,The Colour Room,TBD,Tony Pitts,SUP,,,,,,,,,,,,,,,,,,,,,
GB2021_045,The Colour Room,TBD,David Morrissey,SUP,,,,,,,,,,,,,,,,,,,,,
GB2021_045,The Colour Room,TBD,Adrian Rawlins,SUP,,,,,,,,,,,,,,,,,,,,,
GB2021_046,Rebel Dykes,TBD,Siân A. Williams,DIR,,,,,,,,,,,,,,,,,,,,,
GB2021_046,Rebel Dykes,TBD,Harri Shanahan,DIR,,,,,,,,,,,,,,,,,,,,,
GB2021_047,Rare Beasts,TBD,Billie Piper,DIR,,,,,,,,,,,,,,,,,,,,,
GB2021_047,Rare Beasts,TBD,Kerry Fox,SUP,,,,,,,,,,,,,,,,,,,,,
GB2021_047,Rare Beasts,TBD,David Thewlis,SUP,,,,,,,,,,,,,,,,,,,,,
GB2021_047,Rare Beasts,TBD,Michael Elwyn,MIN,,,,,,,,,,,,,,,,,,,,,
GB2021_047,Rare Beasts,TBD,Meryl Griffiths,MIN,,,,,,,,,,,,,,,,,,,,,
GB2021_048,Blithe Spirit,TBD,Edward Hall,DIR,,,,,,,,,,,,,,,,,,,,,
GB2021_048,Blithe Spirit,TBD,Simon Kunz,MIN,,,,,,,,,,,,,,,,,,,,,
GB2021_048,Blithe Spirit,TBD,Colin Stinton,SUP,,,,,,,,,,,,,,,,,,,,,
GB2021_048,Blithe Spirit,TBD,Dave Johns,SUP,,,,,,,,,,,,,,,,,,,,,
GB2021_048,Blithe Spirit,TBD,Judi Dench,SUP,,,,,,,,,,,,,,,,,,,,,
GB2021_048,Blithe Spirit,TBD,Michele Dotrice,SUP,,,,,,,,,,,,,,,,,,,,,
IT2021_001,Lei mi parla ancora,TBD,Pupi Avati,DIR,,,,,,,,,,,,,,,,,,,,,
IT2021_001,Lei mi parla ancora,TBD,Renato Pozzetto,LEA,,,,,,,,,,,,,,,,,,,,,
IT2021_001,Lei mi parla ancora,TBD,Stefania Sandrelli,MIN,,,,,,,,,,,,,,,,,,,,,
IT2021_001,Lei mi parla ancora,TBD,Alessandro Haber,MIN,,,,,,,,,,,,,,,,,,,,,
IT2021_001,Lei mi parla ancora,TBD,Gioele Dix,MIN,,,,,,,,,,,,,,,,,,,,,
IT2021_001,Lei mi parla ancora,TBD,Serena Grandi,MIN,,,,,,,,,,,,,,,,,,,,,
IT2021_002,The Rossellinis,TBD,Alessandro Rossellini,DIR,,,,,,,,,,,,,,,,,,,,,
IT2021_002,The Rossellinis,TBD,Alessandro Rossellini,DOC,,,,,,,,,,,,,,,,,,,,,
IT2021_002,The Rossellinis,TBD,Renzo Rossellini,DOC,,,,,,,,,,,,,,,,,,,,,
IT2021_002,The Rossellinis,TBD,Renzo Rossellini,DOC,,,,,,,,,,,,,,,,,,,,,
IT2021_003,Genitori vs. Influencer,TBD,Michela Andreozzi,DIR,,,,,,,,,,,,,,,,,,,,,
IT2021_003,Genitori vs. Influencer,TBD,Paola Tiziana Cruciani,MIN,,,,,,,,,,,,,,,,,,,,,
IT2021_003,Genitori vs. Influencer,TBD,Nino Frassica,MIN,,,,,,,,,,,,,,,,,,,,,
IT2021_004,Alida,TBD,Mimmo Verdesca,DIR,,,,,,,,,,,,,,,,,,,,,
IT2021_004,Alida,TBD,Alida Valli,DOC,,,,,,,,,,,,,,,,,,,,,
IT2021_004,Alida,TBD,Dario Argento,DOC,,,,,,,,,,,,,,,,,,,,,
IT2021_004,Alida,TBD,Charlotte Rampling,DOC,,,,,,,,,,,,,,,,,,,,,
IT2021_004,Alida,TBD,Roberto Benigni,DOC,,,,,,,,,,,,,,,,,,,,,
IT2021_004,Alida,TBD,Vanessa Redgrave,DOC,,,,,,,,,,,,,,,,,,,,,
IT2021_004,Alida,TBD,Carla Gravina,DOC,,,,,,,,,,,,,,,,,,,,,
IT2021_005,Il cattivo poeta,TBD,Gianluca Jodice,DIR,,,,,,,,,,,,,,,,,,,,,
IT2021_005,Il cattivo poeta,TBD,Sergio Castellitto,LEA,,,,,,,,,,,,,,,,,,,,,
IT2021_005,Il cattivo poeta,TBD,Paolo Graziosi,MIN,,,,,,,,,,,,,,,,,,,,,
IT2021_005,Il cattivo poeta,TBD,Antonio Piovanelli,MIN,,,,,,,,,,,,,,,,,,,,,
IT2021_005,Il cattivo poeta,TBD,Marcello Romolo,MIN,,,,,,,,,,,,,,,,,,,,,
IT2021_006,Tutti per Uma,TBD,Susy Laude,DIR,,,,,,,,,,,,,,,,,,,,,
IT2021_006,Tutti per Uma,TBD,Elly Senger-Weiss,DIR,,,,,,,,,,,,,,,,,,,,,
IT2021_006,Tutti per Uma,TBD,Antonio Catania,SUP,,,,,,,,,,,,,,,,,,,,,
IT2021_006,Tutti per Uma,TBD,Pasquale Lillo Petrolo,SUP,,,,,,,,,,,,,,,,,,,,,
IT2021_007,Comedians,TBD,Gabriele Salvatores,DIR,,,,,,,,,,,,,,,,,,,,,
IT2021_007,Comedians,TBD,Natalino Balasso,SUP,,,,,,,,,,,,,,,,,,,,,
IT2021_007,Comedians,TBD,Christian De Sica,SUP,,,,,,,,,,,,,,,,,,,,,
IT2021_008,Extraliscio - Punk da balera,TBD,Elisabetta Sgarbi,DIR,,,,,,,,,,,,,,,,,,,,,
IT2021_009,School of mafia,TBD,Alessandro Pondi,DIR,,,,,,,,,,,,,,,,,,,,,
IT2021_009,School of mafia,TBD,Emilio Solfrizzi,LEA,,,,,,,,,,,,,,,,,,,,,
IT2021_009,School of mafia,TBD,Paolo Calabresi,SUP,,,,,,,,,,,,,,,,,,,,,
IT2021_009,School of mafia,TBD,Nino Frassica,SUP,,,,,,,,,,,,,,,,,,,,,
IT2021_009,School of mafia,TBD,Gianfranco Gallo,MIN,,,,,,,,,,,,,,,,,,,,,
IT2021_009,School of mafia,TBD,Tony Sperandeo,MIN,,,,,,,,,,,,,,,,,,,,,
IT2021_010,La terra dei figli,TBD,Claudio Cupellini,DIR,,,,,,,,,,,,,,,,,,,,,
IT2021_010,La terra dei figli,TBD,Franco Ravera,MIN,,,,,,,,,,,,,,,,,,,,,
IT2021_010,La terra dei figli,TBD,Valeria Golino,MIN,,,,,,,,,,,,,,,,,,,,,
IT2021_011,Boys,TBD,Davide Ferrario,DIR,,,,,,,,,,,,,,,,,,,,,
IT2021_011,Boys,TBD,Neri Marcoré,LEA,,,,,,,,,,,,,,,,,,,,,
IT2021_011,Boys,TBD,Giovanni Storti,LEA,,,,,,,,,,,,,,,,,,,,,
IT2021_011,Boys,TBD,Marco Paolini,LEA,,,,,,,,,,,,,,,,,,,,,
IT2021_011,Boys,TBD,Giorgio Tirabassi,LEA,,,,,,,,,,,,,,,,,,,,,
IT2021_012,Per Lucio,TBD,Pietro Marcello,DIR,,,,,,,,,,,,,,,,,,,,,
IT2021_012,Per Lucio,TBD,Lucio Dalla,DOC,,,,,,,,,,,,,,,,,,,,,
IT2021_013,Disco Ruin,TBD,Lisa Bosi,DIR,,,,,,,,,,,,,,,,,,,,,
IT2021_013,Disco Ruin,TBD,Francesca Zerbetto,DIR,,,,,,,,,,,,,,,,,,,,,
IT2021_014,Occhi blu,TBD,Michela Cescon,DIR,,,,,,,,,,,,,,,,,,,,,
IT2021_014,Occhi blu,TBD,Valeria Golino,LEA,,,,,,,,,,,,,,,,,,,,,
IT2021_014,Occhi blu,TBD,Jean-Hugues Anglade,SUP,,,,,,,,,,,,,,,,,,,,,
IT2021_014,Occhi blu,TBD,Ivano De Matteo,SUP,,,,,,,,,,,,,,,,,,,,,
IT2021_015,Marx può aspettare,TBD,Marco Bellocchio,DIR,,,,,,,,,,,,,,,,,,,,,
IT2021_015,Marx può aspettare,TBD,Marco Bellocchio,DOC,,,,,,,,,,,,,,,,,,,,,
IT2021_015,Marx può aspettare,TBD,Alberto Bellocchio,DOC,,,,,,,,,,,,,,,,,,,,,
IT2021_015,Marx può aspettare,TBD,Letizia Bellocchio ,DOC,,,,,,,,,,,,,,,,,,,,,
IT2021_015,Marx può aspettare,TBD,Maria Luisa Bellocchio,DOC,,,,,,,,,,,,,,,,,,,,,
IT2021_016,The truffle hunters,TBD,Michael Dweck,DIR,,,,,,,,,,,,,,,,,,,,,
IT2021_016,The truffle hunters,TBD,Gregory Kershaw,DIR,,,,,,,,,,,,,,,,,,,,,
IT2021_017,"Pozzis, Samarcanda",TBD,Stefano Giacomuzzi,DIR,,,,,,,,,,,,,,,,,,,,,
IT2021_017,"Pozzis, Samarcanda",TBD,Alfeo Carnelutti,DOC,,,,,,,,,,,,,,,,,,,,,
IT2021_018,Me contro te il mistero della scuola incantata,TBD,Gianluca Leuzzi,DIR,,,,,,,,,,,,,,,,,,,,,
IT2021_018,Me contro te il mistero della scuola incantata,TBD,Giustina Buonomo,MIN,,,,,,,,,,,,,,,,,,,,,
IT2021_019,Il mostro della cripta,TBD,Daniele Misischia,DIR,,,,,,,,,,,,,,,,,,,,,
IT2021_019,Il mostro della cripta,TBD,Pasquale Lillo Petrolo,LEA,,,,,,,,,,,,,,,,,,,,,
IT2021_020,Free - liberi,TBD,Fabrizio Maria Cortese,DIR,,,,,,,,,,,,,,,,,,,,,
IT2021_020,Free - liberi,TBD,Sandra Milo,LEA,,,,,,,,,,,,,,,,,,,,,
IT2021_020,Free - liberi,TBD,Ivano Marescotti,LEA,,,,,,,,,,,,,,,,,,,,,
IT2021_020,Free - liberi,TBD,Corinne Cléry,LEA,,,,,,,,,,,,,,,,,,,,,
IT2021_020,Free - liberi,TBD,Babak Karimi,LEA,,,,,,,,,,,,,,,,,,,,,
IT2021_020,Free - liberi,TBD,Enzo Salvi,LEA,,,,,,,,,,,,,,,,,,,,,
IT2021_020,Free - liberi,TBD,Antonio Catania,LEA,,,,,,,,,,,,,,,,,,,,,
IT2021_020,Free - liberi,TBD,Erika Blanc,MIN,,,,,,,,,,,,,,,,,,,,,
IT2021_021,Welcome Venice,TBD,Andrea Segre,DIR,,,,,,,,,,,,,,,,,,,,,
IT2021_021,Welcome Venice,TBD,Ottavia Piccolo,SUP,,,,,,,,,,,,,,,,,,,,,
IT2021_021,Welcome Venice,TBD,Roberto Citran,SUP,,,,,,,,,,,,,,,,,,,,,
IT2021_022,Qui rido io,TBD,Mario Martone,DIR,,,,,,,,,,,,,,,,,,,,,
IT2021_022,Qui rido io,TBD,Toni Servillo,LEA,,,,,,,,,,,,,,,,,,,,,
IT2021_022,Qui rido io,TBD,Roberto De Francesco,MIN,,,,,,,,,,,,,,,,,,,,,
IT2021_022,Qui rido io,TBD,Giovanni Mauriello,MIN,,,,,,,,,,,,,,,,,,,,,
IT2021_022,Qui rido io,TBD,Iaia Forte,MIN,,,,,,,,,,,,,,,,,,,,,
IT2021_022,Qui rido io,TBD,Gigio Morra,MIN,,,,,,,,,,,,,,,,,,,,,
IT2021_022,Qui rido io,TBD,Gianfelice Imparato,MIN,,,,,,,,,,,,,,,,,,,,,
IT2021_023,Una relazione,TBD,Stefano Sardo,DIR,,,,,,,,,,,,,,,,,,,,,
IT2021_023,Una relazione,TBD,Enrica Bonaccorti,MIN,,,,,,,,,,,,,,,,,,,,,
IT2021_023,Una relazione,TBD,Luigi Diberti,MIN,,,,,,,,,,,,,,,,,,,,,
IT2021_024,Ancora più bello,TBD,Claudio Norza,DIR,,,,,,,,,,,,,,,,,,,,,
IT2021_024,Ancora più bello,TBD,Loredana Berté,MIN,,,,,,,,,,,,,,,,,,,,,
IT2021_025,Il silenzio grande,TBD,Alessandro Gassmann,DIR,,,,,,,,,,,,,,,,,,,,,
IT2021_025,Il silenzio grande,TBD,Margherita Buy,LEA,,,,,,,,,,,,,,,,,,,,,
IT2021_025,Il silenzio grande,TBD,Marina Confalone,SUP,,,,,,,,,,,,,,,,,,,,,
IT2021_025,Il silenzio grande,TBD,Roberto De Francesco,MIN,,,,,,,,,,,,,,,,,,,,,
IT2021_026,Tre piani,TBD,Nanni Moretti,DIR,,,,,,,,,,,,,,,,,,,,,
IT2021_026,Tre piani,TBD,Nanni Moretti,SUP,,,,,,,,,,,,,,,,,,,,,
IT2021_026,Tre piani,TBD,Anna Bonaiuto,SUP,,,,,,,,,,,,,,,,,,,,,
IT2021_026,Tre piani,TBD,Paolo Graziosi,SUP,,,,,,,,,,,,,,,,,,,,,
IT2021_027,Benvenuti in casa Esposito,TBD,Gianluca Ansanelli,DIR,,,,,,,,,,,,,,,,,,,,,
IT2021_027,Benvenuti in casa Esposito,TBD,Betty Pedrazzi,MIN,,,,,,,,,,,,,,,,,,,,,
IT2021_027,Benvenuti in casa Esposito,TBD,Nunzia Schiano,MIN,,,,,,,,,,,,,,,,,,,,,
IT2021_027,Benvenuti in casa Esposito,TBD,Salvatore Misticone,MIN,,,,,,,,,,,,,,,,,,,,,
IT2021_027,Benvenuti in casa Esposito,TBD,Peppe Lanzetta,MIN,,,,,,,,,,,,,,,,,,,,,
IT2021_028,Il buco,TBD,Michelangelo Frammartino,DIR,,,,,,,,,,,,,,,,,,,,,
IT2021_028,Il buco,TBD,Nicola Lanza,LEA,,,,,,,,,,,,,,,,,,,,,
IT2021_028,Il buco,TBD,Leonardo Larocca,SUP,,,,,,,,,,,,,,,,,,,,,
IT2021_029,Sulla giostra,TBD,Giorgia Cecere,DIR,,,,,,,,,,,,,,,,,,,,,
IT2021_029,Sulla giostra,TBD,Lucia Sardo,LEA,,,,,,,,,,,,,,,,,,,,,
IT2021_029,Sulla giostra,TBD,Paolo Sassanelli,SUP,,,,,,,,,,,,,,,,,,,,,
IT2021_030,I nostri fantasmi,TBD,Alessandro Capitani,DIR,,,,,,,,,,,,,,,,,,,,,
IT2021_030,I nostri fantasmi,TBD,Alessandro Haber,MIN,,,,,,,,,,,,,,,,,,,,,
IT2021_031,Isolation,TBD,Michael Winterbottom,DIR,,,,,,,,,,,,,,,,,,,,,
IT2021_031,Isolation,TBD,Jaco van Dormael,DIR,,,,,,,,,,,,,,,,,,,,,
IT2021_031,Isolation,TBD,Michele Placido,DIR,,,,,,,,,,,,,,,,,,,,,
IT2021_031,Isolation,TBD,Julia von Heinz,DIR,,,,,,,,,,,,,,,,,,,,,
IT2021_031,Isolation,TBD,Olivier Guerpillon,DIR,,,,,,,,,,,,,,,,,,,,,
IT2021_032,Ai confini del male,TBD,Vinzenzo Alfieri,DIR,,,,,,,,,,,,,,,,,,,,,
IT2021_032,Ai confini del male,TBD,Massimo Popolizio,LEA,,,,,,,,,,,,,,,,,,,,,
IT2021_032,Ai confini del male,TBD,Nicola Rignanese,MIN,,,,,,,,,,,,,,,,,,,,,
IT2021_032,Ai confini del male,TBD,Mimmo Mancini,MIN,,,,,,,,,,,,,,,,,,,,,
IT2021_032,Ai confini del male,TBD,Marcello Prayer,MIN,,,,,,,,,,,,,,,,,,,,,
IT2021_033,Con tutto il cuore,TBD,Vincenzo Salemme,DIR,,,,,,,,,,,,,,,,,,,,,
IT2021_033,Con tutto il cuore,TBD,Vincenzo Salemme,LEA,,,,,,,,,,,,,,,,,,,,,
IT2021_033,Con tutto il cuore,TBD,Cristina Donadio,SUP,,,,,,,,,,,,,,,,,,,,,
IT2021_034,Il materiale emotivo,TBD,Sergio Castellitto,DIR,,,,,,,,,,,,,,,,,,,,,
IT2021_034,Il materiale emotivo,TBD,Sergio Castellitto,LEA,,,,,,,,,,,,,,,,,,,,,
IT2021_034,Il materiale emotivo,TBD,Sandra Milo ,MIN,,,,,,,,,,,,,,,,,,,,,
IT2021_035,Selfiemania,TBD,Elly Senger-Weiss,DIR,,,,,,,,,,,,,,,,,,,,,
IT2021_035,Selfiemania,TBD,Elisabetta Pellini,DIR,,,,,,,,,,,,,,,,,,,,,
IT2021_035,Selfiemania,TBD,Willem Zaeyen,DIR,,,,,,,,,,,,,,,,,,,,,
IT2021_035,Selfiemania,TBD,Francesco Colangelo,DIR,,,,,,,,,,,,,,,,,,,,,
IT2021_035,Selfiemania,TBD,Milena Vukotic,SUP,,,,,,,,,,,,,,,,,,,,,
IT2021_035,Selfiemania,TBD,Andrea Roncato,SUP,,,,,,,,,,,,,,,,,,,,,
IT2021_036,The Italian banker,TBD,Alessandro Rossetto,DIR,,,,,,,,,,,,,,,,,,,,,
IT2021_036,The Italian banker,TBD,Diego Ribon,LEA,,,,,,,,,,,,,,,,,,,,,
IT2021_036,The Italian banker,TBD,Fabio Sartor,LEA,,,,,,,,,,,,,,,,,,,,,
IT2021_036,The Italian banker,TBD,Mirko Artuso,LEA,,,,,,,,,,,,,,,,,,,,,
IT2021_037,Bentornato papà,TBD,Domenico Fortunato,DIR,,,,,,,,,,,,,,,,,,,,,
IT2021_037,Bentornato papà,TBD,Domenico Fortunato,LEA,,,,,,,,,,,,,,,,,,,,,
IT2021_037,Bentornato papà,TBD,Giorgio Colangeli,MIN,,,,,,,,,,,,,,,,,,,,,
IT2021_038,Ariaferma,TBD,Leonardo Di Costanzo,DIR,,,,,,,,,,,,,,,,,,,,,
IT2021_038,Ariaferma,TBD,Toni Servillo,LEA,,,,,,,,,,,,,,,,,,,,,
IT2021_038,Ariaferma,TBD,Silvio Orlando,LEA,,,,,,,,,,,,,,,,,,,,,
IT2021_039,Marilyn ha gli occhi neri,TBD,Simone Godano,DIR,,,,,,,,,,,,,,,,,,,,,
IT2021_039,Marilyn ha gli occhi neri,TBD,Thomas Trabacchi,SUP,,,,,,,,,,,,,,,,,,,,,
IT2021_039,Marilyn ha gli occhi neri,TBD,Marco Messeri,MIN,,,,,,,,,,,,,,,,,,,,,
IT2021_039,Marilyn ha gli occhi neri,TBD,Ariella Reggio,MIN,,,,,,,,,,,,,,,,,,,,,
IT2021_040,Medium,TBD,Massimo Paolucci,DIR,,,,,,,,,,,,,,,,,,,,,
IT2021_040,Medium,TBD,Tony Sperandeo,LEA,,,,,,,,,,,,,,,,,,,,,
IT2021_041,Upside Down,TBD,Luca Tornatore,DIR,,,,,,,,,,,,,,,,,,,,,
IT2021_041,Upside Down,TBD,Paolo Graziosi,MIN,,,,,,,,,,,,,,,,,,,,,
IT2021_042,2 fantasmi di troppo,TBD,Nunzio Rotondo,DIR,,,,,,,,,,,,,,,,,,,,,
IT2021_042,2 fantasmi di troppo,TBD,Paolo Vita,DIR,,,,,,,,,,,,,,,,,,,,,
IT2021_042,2 fantasmi di troppo,TBD,Enzo Salvi,MIN,,,,,,,,,,,,,,,,,,,,,
IT2021_042,2 fantasmi di troppo,TBD,Maurizio Mattioli,MIN,,,,,,,,,,,,,,,,,,,,,
IT2021_042,2 fantasmi di troppo,TBD,Giogio Gobbi,MIN,,,,,,,,,,,,,,,,,,,,,
IT2021_043,DeAndré#DeAndré storia di un impiegato,TBD,Roberta Lena,DIR,,,,,,,,,,,,,,,,,,,,,
IT2021_043,DeAndré#DeAndré storia di un impiegato,TBD,Cristiano De André ,DOC,,,,,,,,,,,,,,,,,,,,,
IT2021_043,DeAndré#DeAndré storia di un impiegato,TBD,Fabrizio De André,DOC,,,,,,,,,,,,,,,,,,,,,
IT2021_043,DeAndré#DeAndré storia di un impiegato,TBD,Dori Ghezzi,DOC,,,,,,,,,,,,,,,,,,,,,
IT2021_044,Divinazioni,TBD,Leandro Picarelli,DIR,,,,,,,,,,,,,,,,,,,,,
IT2021_044,Divinazioni,TBD,Achille Sidoti,DOC,,,,,,,,,,,,,,,,,,,,,
IT2021_045,Una notte da dottore,TBD,Guido Chiesa,DIR,,,,,,,,,,,,,,,,,,,,,
IT2021_045,Una notte da dottore,TBD,Diego Abatantuono ,LEA,,,,,,,,,,,,,,,,,,,,,
IT2021_046,Freaks out,TBD,Gabriele Mainetti,DIR,,,,,,,,,,,,,,,,,,,,,
IT2021_046,Freaks out,TBD,Giorgio Tirabassi,LEA,,,,,,,,,,,,,,,,,,,,,
IT2021_046,Freaks out,TBD,Giancarlo Martini,LEA,,,,,,,,,,,,,,,,,,,,,
IT2021_046,Freaks out,TBD,Emilio De Marchi,MIN,,,,,,,,,,,,,,,,,,,,,
IT2021_046,Freaks out,TBD,Eric Gudon,MIN,,,,,,,,,,,,,,,,,,,,,
IT2021_047,Io sono Babbo Natale,TBD,Edoardo Falcone,DIR,,,,,,,,,,,,,,,,,,,,,
IT2021_047,Io sono Babbo Natale,TBD,Gigi Proietti,LEA,,,,,,,,,,,,,,,,,,,,,
IT2021_047,Io sono Babbo Natale,TBD,Marco Giallini,LEA,,,,,,,,,,,,,,,,,,,,,
IT2021_048,Il bambino nascosto,TBD,Roberto Andò,DIR,,,,,,,,,,,,,,,,,,,,,
IT2021_048,Il bambino nascosto,TBD,Silvio Orlando,LEA,,,,,,,,,,,,,,,,,,,,,
IT2021_048,Il bambino nascosto,TBD,Imma Villa,SUP,,,,,,,,,,,,,,,,,,,,,
IT2021_048,Il bambino nascosto,TBD,Gianfelice Imparato,MIN,,,,,,,,,,,,,,,,,,,,,
IT2021_048,Il bambino nascosto,TBD,Roberto Herlitzka,MIN,,,,,,,,,,,,,,,,,,,,,
IT2021_049,Marina Cicogna - la vita e tutto il resto,TBD,Andrea Bettinetti,DIR,,,,,,,,,,,,,,,,,,,,,
IT2021_049,Marina Cicogna - la vita e tutto il resto,TBD,Marina Cicogna,DOC,,,,,,,,,,,,,,,,,,,,,
IT2021_050,Napoleon - In the Name of Art,TBD,Giovanni Piscaglia,DIR,,,,,,,,,,,,,,,,,,,,,
IT2021_050,Napoleon - In the Name of Art,TBD,Jeremy Irons,NAR,,,,,,,,,,,,,,,,,,,,,
IT2021_051,Per tutta la vita,TBD,Paolo Costella,DIR,,,,,,,,,,,,,,,,,,,,,
IT2021_051,Per tutta la vita,TBD,Ivana Monti,MIN,,,,,,,,,,,,,,,,,,,,,
IT2021_051,Per tutta la vita,TBD,Pamela Villoresi,MIN,,,,,,,,,,,,,,,,,,,,,
IT2021_051,Per tutta la vita,TBD,Bebo Storti,MIN,,,,,,,,,,,,,,,,,,,,,
IT2021_051,Per tutta la vita,TBD,Renato Scarpa,MIN,,,,,,,,,,,,,,,,,,,,,
IT2021_052,Django & Django,TBD,Luca Rea,DIR,,,,,,,,,,,,,,,,,,,,,
IT2021_052,Django & Django,TBD,Quentin Tarantino,DOC,,,,,,,,,,,,,,,,,,,,,
IT2021_052,Django & Django,TBD,Franco Nero,DOC,,,,,,,,,,,,,,,,,,,,,
IT2021_052,Django & Django,TBD,Ruggero Deodato,DOC,,,,,,,,,,,,,,,,,,,,,
IT2021_053,Promises,TBD,Amanda Sthers,DIR,,,,,,,,,,,,,,,,,,,,,
IT2021_053,Promises,TBD,Jean Reno,LEA,,,,,,,,,,,,,,,,,,,,,
IT2021_054,Querido Fidel,TBD,Viviana Calò,DIR,,,,,,,,,,,,,,,,,,,,,
IT2021_054,Querido Fidel,TBD,Gianfelice Imparato,LEA,,,,,,,,,,,,,,,,,,,,,
IT2021_054,Querido Fidel,TBD,Ninni Bruschetta,MIN,,,,,,,,,,,,,,,,,,,,,
IT2021_055,La casa rossa,TBD,Francesco Catarinolo,DIR,,,,,,,,,,,,,,,,,,,,,
IT2021_055,La casa rossa,TBD,Robert Peroni,DOC,,,,,,,,,,,,,,,,,,,,,
IT2021_056,È stata la mano di Dio,TBD,Paolo Sorrentino,DIR,,,,,,,,,,,,,,,,,,,,,
IT2021_056,È stata la mano di Dio,TBD,Toni Servillo,LEA,,,,,,,,,,,,,,,,,,,,,
IT2021_056,È stata la mano di Dio,TBD,Betty Pedrazzi,SUP,,,,,,,,,,,,,,,,,,,,,
IT2021_057,Per horror intendo…,TBD,Paola Settimini,DIR,,,,,,,,,,,,,,,,,,,,,
IT2021_057,Per horror intendo…,TBD,Dario Argento,DOC,,,,,,,,,,,,,,,,,,,,,
IT2021_057,Per horror intendo…,TBD,Pupi Avati,DOC,,,,,,,,,,,,,,,,,,,,,
IT2021_057,Per horror intendo…,TBD,Lamberto Bava,DOC,,,,,,,,,,,,,,,,,,,,,
IT2021_057,Per horror intendo…,TBD,Ruggero Deodato,DOC,,,,,,,,,,,,,,,,,,,,,
IT2021_057,Per horror intendo…,TBD,Francesco Barilli,DOC,,,,,,,,,,,,,,,,,,,,,
IT2021_057,Per horror intendo…,TBD,Roberto Bocchi,DOC,,,,,,,,,,,,,,,,,,,,,
IT2021_057,Per horror intendo…,TBD,Antonio Bido,DOC,,,,,,,,,,,,,,,,,,,,,
IT2021_057,Per horror intendo…,TBD,Luigi Cozzi,DOC,,,,,,,,,,,,,,,,,,,,,
IT2021_058,Una famiglia mostruosa,TBD,Volfango De Biasi,DIR,,,,,,,,,,,,,,,,,,,,,
IT2021_058,Una famiglia mostruosa,TBD,Massimo Ghini,LEA,,,,,,,,,,,,,,,,,,,,,
IT2021_058,Una famiglia mostruosa,TBD,Pasquale Lillo Petrolo,SUP,,,,,,,,,,,,,,,,,,,,,
IT2021_058,Una famiglia mostruosa,TBD,Barbara Bouchet,MIN,,,,,,,,,,,,,,,,,,,,,
IT2021_058,Una famiglia mostruosa,TBD,Pippo Franco,MIN,,,,,,,,,,,,,,,,,,,,,
IT2021_058,Una famiglia mostruosa,TBD,Paolo Calabresi,SUP,,,,,,,,,,,,,,,,,,,,,
IT2021_059,Trafficante di virus,TBD,Costanza Quatriglio,DIR,,,,,,,,,,,,,,,,,,,,,
IT2021_059,Trafficante di virus,TBD,Loris Loddi,MIN,,,,,,,,,,,,,,,,,,,,,
IT2021_059,Trafficante di virus,TBD,Paolo Calabresi,SUP,,,,,,,,,,,,,,,,,,,,,
IT2021_059,Trafficante di virus,TBD,Roberto Citran,MIN,,,,,,,,,,,,,,,,,,,,,
IT2021_059,Trafficante di virus,TBD,Luigi Diberti,MIN,,,,,,,,,,,,,,,,,,,,,
IT2021_059,Trafficante di virus,TBD,Gaetano Aronica,MN,,,,,,,,,,,,,,,,,,,,,
IT2021_060,Gianni Schicchi,TBD,Damiano Michieletto,DIR,,,,,,,,,,,,,,,,,,,,,
IT2021_060,Gianni Schicchi,TBD,Giancarlo Giannini,NAR,,,,,,,,,,,,,,,,,,,,,
IT2021_060,Gianni Schicchi,TBD,Roberto Frontali,LEA,,,,,,,,,,,,,,,,,,,,,
IT2021_061,The girl in the fountain,TBD,Antongiulio Panizzi,DIR,,,,,,,,,,,,,,,,,,,,,
IT2021_062,Mollo tutto e apro un chiringuito,TBD,Pietro Belfiore,DIR,,,,,,,,,,,,,,,,,,,,,
IT2021_062,Mollo tutto e apro un chiringuito,TBD,Davide Bonacina,DIR,,,,,,,,,,,,,,,,,,,,,
IT2021_062,Mollo tutto e apro un chiringuito,TBD,Andrea Fadenti,DIR,,,,,,,,,,,,,,,,,,,,,
IT2021_062,Mollo tutto e apro un chiringuito,TBD,Andrea Mazzarella,DIR,,,,,,,,,,,,,,,,,,,,,
